revenue_schedule_id,contract_id,invoice_id,customer_id,revenue_month,performance_obligation,recognition_method,recognized_revenue,deferred_revenue_amount,currency,legal_entity,gl_revenue_account,recognition_status
REV-000362,CTR-00128,INV-000229,CUST-0056,2027-04,subscription,ratable,601.85,0.02,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000363,CTR-00130,INV-000230,CUST-0056,2026-05,usage,point_in_time,22132.81,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000364,CTR-00132,INV-000231,CUST-0057,2025-04,services,as_delivered,4900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000365,CTR-00132,INV-000232,CUST-0057,2025-05,services,as_delivered,4900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000366,CTR-00133,INV-000233,CUST-0058,2025-04,usage,point_in_time,17607.57,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000367,CTR-00133,INV-000234,CUST-0058,2025-07,usage,point_in_time,18015.97,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000368,CTR-00133,INV-000235,CUST-0058,2025-10,usage,point_in_time,26203.51,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000369,CTR-00133,INV-000236,CUST-0058,2026-01,usage,point_in_time,19678.0,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000370,CTR-00133,INV-000237,CUST-0058,2026-04,usage,point_in_time,23372.0,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000371,CTR-00134,INV-000238,CUST-0058,2025-08,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000372,CTR-00134,INV-000239,CUST-0058,2025-09,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000373,CTR-00134,INV-000240,CUST-0058,2025-10,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000374,CTR-00134,INV-000241,CUST-0058,2025-11,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000375,CTR-00134,INV-000241,CUST-0058,2025-10,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000376,CTR-00134,INV-000242,CUST-0058,2025-12,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000377,CTR-00134,INV-000243,CUST-0058,2026-01,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000378,CTR-00134,INV-000244,CUST-0058,2026-02,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000379,CTR-00134,INV-000245,CUST-0058,2026-03,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000380,CTR-00134,INV-000246,CUST-0058,2026-04,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000381,CTR-00134,INV-000247,CUST-0058,2026-05,subscription,ratable,8425.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000382,CTR-00138,INV-000248,CUST-0059,2026-03,subscription,ratable,17690.29,194593.17,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000383,CTR-00138,INV-000248,CUST-0059,2026-04,subscription,ratable,17690.29,176902.88,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000384,CTR-00138,INV-000248,CUST-0059,2026-05,subscription,ratable,17690.29,159212.59,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000385,CTR-00138,INV-000248,CUST-0059,2026-06,subscription,ratable,17690.29,141522.3,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000386,CTR-00138,INV-000248,CUST-0059,2026-07,subscription,ratable,17690.29,123832.01,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000387,CTR-00138,INV-000248,CUST-0059,2026-08,subscription,ratable,17690.29,106141.72,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000388,CTR-00138,INV-000248,CUST-0059,2026-09,subscription,ratable,17690.29,88451.43,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000389,CTR-00138,INV-000248,CUST-0059,2026-10,subscription,ratable,17690.29,70761.14,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000390,CTR-00138,INV-000248,CUST-0059,2026-11,subscription,ratable,17690.29,53070.85,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000391,CTR-00138,INV-000248,CUST-0059,2026-12,subscription,ratable,17690.29,35380.56,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000392,CTR-00138,INV-000248,CUST-0059,2027-01,subscription,ratable,17690.29,17690.27,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000393,CTR-00138,INV-000248,CUST-0059,2027-02,subscription,ratable,17690.29,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000394,CTR-00139,INV-000249,CUST-0059,2025-08,implementation,point_in_time,252519.69,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000395,CTR-00140,INV-000250,CUST-0059,2026-03,implementation,point_in_time,90078.74,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000396,CTR-00142,INV-000251,CUST-0060,2025-03,services,as_delivered,1466.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000397,CTR-00142,INV-000252,CUST-0060,2025-04,services,as_delivered,1466.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000398,CTR-00142,INV-000253,CUST-0060,2025-05,services,as_delivered,1466.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000399,CTR-00143,INV-000254,CUST-0061,2025-02,services,as_delivered,3900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000400,CTR-00143,INV-000255,CUST-0061,2025-03,services,as_delivered,3900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000401,CTR-00146,INV-000256,CUST-0062,2026-04,services,as_delivered,79800.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000402,CTR-00149,INV-000257,CUST-0064,2026-04,implementation,point_in_time,79055.12,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000403,CTR-00150,INV-000258,CUST-0064,2025-06,implementation,point_in_time,86535.43,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000404,CTR-00151,INV-000259,CUST-0065,2025-02,usage,point_in_time,179331.02,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000405,CTR-00151,INV-000260,CUST-0065,2026-02,usage,point_in_time,179654.61,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000406,CTR-00152,INV-000261,CUST-0065,2026-04,usage,point_in_time,11330.7,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000407,CTR-00152,INV-000262,CUST-0065,2026-05,usage,point_in_time,8282.16,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000408,CTR-00154,INV-000263,CUST-0066,2025-05,implementation,point_in_time,25300.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000409,CTR-00155,INV-000264,CUST-0066,2025-04,services,as_delivered,24600.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000410,CTR-00156,INV-000265,CUST-0066,2025-04,services,as_delivered,6866.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000411,CTR-00156,INV-000266,CUST-0066,2025-05,services,as_delivered,6866.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000412,CTR-00156,INV-000267,CUST-0066,2025-06,services,as_delivered,6866.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000413,CTR-00157,INV-000268,CUST-0067,2025-08,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000414,CTR-00157,INV-000269,CUST-0067,2025-09,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000415,CTR-00157,INV-000270,CUST-0067,2025-10,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000416,CTR-00157,INV-000271,CUST-0067,2025-11,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000417,CTR-00157,INV-000272,CUST-0067,2025-12,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000418,CTR-00157,INV-000273,CUST-0067,2026-01,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000419,CTR-00157,INV-000274,CUST-0067,2026-02,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000420,CTR-00157,INV-000275,CUST-0067,2026-03,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000421,CTR-00157,INV-000275,CUST-0067,2026-06,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000422,CTR-00157,INV-000276,CUST-0067,2026-04,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000423,CTR-00157,INV-000277,CUST-0067,2026-05,subscription,ratable,2883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000424,CTR-00158,INV-000278,CUST-0067,2025-02,implementation,point_in_time,13100.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000425,CTR-00159,INV-000279,CUST-0068,2026-04,subscription,ratable,1118.83,12307.1,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000426,CTR-00159,INV-000279,CUST-0068,2026-05,subscription,ratable,1118.83,11188.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000427,CTR-00159,INV-000279,CUST-0068,2026-06,subscription,ratable,1118.83,10069.44,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000428,CTR-00159,INV-000279,CUST-0068,2026-07,subscription,ratable,1118.83,8950.61,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000429,CTR-00159,INV-000279,CUST-0068,2026-08,subscription,ratable,1118.83,7831.78,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000430,CTR-00159,INV-000279,CUST-0068,2026-09,subscription,ratable,1118.83,6712.95,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000431,CTR-00159,INV-000279,CUST-0068,2026-10,subscription,ratable,1118.83,5594.12,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000432,CTR-00159,INV-000279,CUST-0068,2026-11,subscription,ratable,1118.83,4475.29,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000433,CTR-00159,INV-000279,CUST-0068,2026-12,subscription,ratable,1118.83,3356.46,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000434,CTR-00159,INV-000279,CUST-0068,2027-01,subscription,ratable,1118.83,2237.63,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000435,CTR-00159,INV-000279,CUST-0068,2027-02,subscription,ratable,1118.83,1118.8,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000436,CTR-00159,INV-000279,CUST-0068,2027-03,subscription,ratable,1118.83,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000437,CTR-00160,INV-000280,CUST-0069,2026-01,implementation,point_in_time,61900.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000438,CTR-00161,INV-000281,CUST-0069,2025-08,services,as_delivered,10450.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000439,CTR-00161,INV-000282,CUST-0069,2025-09,services,as_delivered,10450.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000440,CTR-00162,INV-000283,CUST-0070,2025-11,usage,point_in_time,1609748.53,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000441,CTR-00162,INV-000284,CUST-0070,2025-12,usage,point_in_time,1238919.18,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000442,CTR-00162,INV-000285,CUST-0070,2026-01,usage,point_in_time,1087528.75,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000443,CTR-00162,INV-000286,CUST-0070,2026-02,usage,point_in_time,1133683.93,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000444,CTR-00162,INV-000287,CUST-0070,2026-03,usage,point_in_time,1344983.32,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000445,CTR-00162,INV-000288,CUST-0070,2026-04,usage,point_in_time,1224292.92,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000446,CTR-00162,INV-000289,CUST-0070,2026-05,usage,point_in_time,1350367.93,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000447,CTR-00164,INV-000290,CUST-0071,2025-08,usage,point_in_time,2295.88,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000448,CTR-00164,INV-000291,CUST-0071,2025-09,usage,point_in_time,1755.13,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000449,CTR-00164,INV-000292,CUST-0071,2025-10,usage,point_in_time,1862.96,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000450,CTR-00164,INV-000293,CUST-0071,2025-11,usage,point_in_time,2090.46,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000451,CTR-00164,INV-000294,CUST-0071,2025-12,usage,point_in_time,2344.82,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000452,CTR-00164,INV-000295,CUST-0071,2026-01,usage,point_in_time,1552.66,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000453,CTR-00164,INV-000296,CUST-0071,2026-02,usage,point_in_time,2516.67,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000454,CTR-00164,INV-000297,CUST-0071,2026-03,usage,point_in_time,2445.21,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000455,CTR-00164,INV-000298,CUST-0071,2026-04,usage,point_in_time,1642.02,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000456,CTR-00164,INV-000299,CUST-0071,2026-05,usage,point_in_time,1767.06,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000457,CTR-00165,INV-000300,CUST-0071,2025-04,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000458,CTR-00165,INV-000301,CUST-0071,2025-05,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000459,CTR-00165,INV-000302,CUST-0071,2025-06,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000460,CTR-00165,INV-000302,CUST-0071,2025-05,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000461,CTR-00165,INV-000303,CUST-0071,2025-07,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000462,CTR-00165,INV-000304,CUST-0071,2025-08,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000463,CTR-00165,INV-000305,CUST-0071,2025-09,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000464,CTR-00165,INV-000306,CUST-0071,2025-10,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000465,CTR-00165,INV-000307,CUST-0071,2025-11,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000466,CTR-00165,INV-000308,CUST-0071,2025-12,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000467,CTR-00165,INV-000309,CUST-0071,2026-01,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000468,CTR-00165,INV-000310,CUST-0071,2026-02,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000469,CTR-00165,INV-000311,CUST-0071,2026-03,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000470,CTR-00165,INV-000312,CUST-0071,2026-04,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000471,CTR-00165,INV-000313,CUST-0071,2026-05,subscription,ratable,2016.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000472,CTR-00166,INV-000314,CUST-0071,2025-07,implementation,point_in_time,15400.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000473,CTR-00168,INV-000315,CUST-0072,2025-05,implementation,point_in_time,92755.91,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000474,CTR-00169,INV-000316,CUST-0073,2026-01,implementation,point_in_time,9181818.18,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000475,CTR-00170,INV-000317,CUST-0073,2025-03,implementation,point_in_time,7363636.36,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000476,CTR-00171,INV-000318,CUST-0073,2025-11,services,as_delivered,4500000.0,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000477,CTR-00171,INV-000319,CUST-0073,2025-12,services,as_delivered,4500000.0,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000478,CTR-00172,INV-000320,CUST-0073,2025-12,implementation,point_in_time,9454545.45,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000479,CTR-00175,INV-000321,CUST-0075,2026-01,subscription,ratable,212931.03,425862.07,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000480,CTR-00175,INV-000321,CUST-0075,2026-02,subscription,ratable,212931.03,212931.04,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000481,CTR-00175,INV-000321,CUST-0075,2026-03,subscription,ratable,212931.03,0.01,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000482,CTR-00175,INV-000322,CUST-0075,2026-04,subscription,ratable,212931.03,425862.07,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000483,CTR-00175,INV-000322,CUST-0075,2026-05,subscription,ratable,212931.03,212931.04,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000484,CTR-00175,INV-000322,CUST-0075,2026-06,subscription,ratable,212931.03,0.01,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000485,CTR-00177,INV-000323,CUST-0075,2025-09,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000486,CTR-00177,INV-000324,CUST-0075,2025-10,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000487,CTR-00177,INV-000325,CUST-0075,2025-11,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000488,CTR-00177,INV-000326,CUST-0075,2025-12,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000489,CTR-00177,INV-000327,CUST-0075,2026-01,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000490,CTR-00177,INV-000328,CUST-0075,2026-02,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000491,CTR-00177,INV-000329,CUST-0075,2026-03,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000492,CTR-00177,INV-000330,CUST-0075,2026-04,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000493,CTR-00177,INV-000330,CUST-0075,2026-03,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000494,CTR-00177,INV-000331,CUST-0075,2026-05,subscription,ratable,61781.61,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000495,CTR-00179,INV-000332,CUST-0076,2026-01,subscription,ratable,13608.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000496,CTR-00179,INV-000333,CUST-0076,2026-02,subscription,ratable,13608.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000497,CTR-00179,INV-000334,CUST-0076,2026-03,subscription,ratable,13608.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000498,CTR-00179,INV-000335,CUST-0076,2026-04,subscription,ratable,13608.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000499,CTR-00179,INV-000336,CUST-0076,2026-05,subscription,ratable,13608.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000500,CTR-00181,INV-000337,CUST-0078,2026-04,subscription,ratable,2848484.85,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000501,CTR-00181,INV-000338,CUST-0078,2026-05,subscription,ratable,2848484.85,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000502,CTR-00183,INV-000339,CUST-0079,2025-07,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000503,CTR-00183,INV-000340,CUST-0079,2025-08,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000504,CTR-00183,INV-000341,CUST-0079,2025-09,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000505,CTR-00183,INV-000342,CUST-0079,2025-10,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000506,CTR-00183,INV-000343,CUST-0079,2025-11,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000507,CTR-00183,INV-000344,CUST-0079,2025-12,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000508,CTR-00183,INV-000345,CUST-0079,2026-01,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000509,CTR-00183,INV-000346,CUST-0079,2026-02,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000510,CTR-00183,INV-000347,CUST-0079,2026-03,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000511,CTR-00183,INV-000348,CUST-0079,2026-04,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000512,CTR-00183,INV-000349,CUST-0079,2026-05,subscription,ratable,25780.84,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000513,CTR-00185,INV-000350,CUST-0079,2025-07,services,as_delivered,135118.11,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000514,CTR-00187,INV-000351,CUST-0080,2026-05,usage,point_in_time,1539.47,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000515,CTR-00188,INV-000352,CUST-0080,2025-10,implementation,point_in_time,6600.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000516,CTR-00189,INV-000353,CUST-0081,2026-02,services,as_delivered,8611.11,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000517,CTR-00189,INV-000354,CUST-0081,2026-03,services,as_delivered,8611.11,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000518,CTR-00190,INV-000355,CUST-0081,2026-01,implementation,point_in_time,15925.93,0.0,EUR,Acme EU GmbH,4300-Implementation-Rev,recognized
REV-000519,CTR-00191,INV-000356,CUST-0081,2025-09,services,as_delivered,15555.56,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000520,CTR-00193,INV-000357,CUST-0082,2025-11,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000521,CTR-00193,INV-000358,CUST-0082,2025-12,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000522,CTR-00193,INV-000358,CUST-0082,2025-11,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000523,CTR-00193,INV-000359,CUST-0082,2026-01,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000524,CTR-00193,INV-000360,CUST-0082,2026-02,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000525,CTR-00193,INV-000361,CUST-0082,2026-03,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000526,CTR-00193,INV-000362,CUST-0082,2026-04,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000527,CTR-00193,INV-000363,CUST-0082,2026-05,subscription,ratable,241383.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000528,CTR-00194,INV-000364,CUST-0082,2025-08,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000529,CTR-00194,INV-000365,CUST-0082,2025-09,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000530,CTR-00194,INV-000366,CUST-0082,2025-10,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000531,CTR-00194,INV-000367,CUST-0082,2025-11,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000532,CTR-00194,INV-000368,CUST-0082,2025-12,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000533,CTR-00194,INV-000369,CUST-0082,2026-01,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000534,CTR-00194,INV-000370,CUST-0082,2026-02,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000535,CTR-00194,INV-000371,CUST-0082,2026-03,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000536,CTR-00194,INV-000372,CUST-0082,2026-04,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000537,CTR-00194,INV-000373,CUST-0082,2026-05,subscription,ratable,269475.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000538,CTR-00195,INV-000374,CUST-0082,2026-03,subscription,ratable,287633.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000539,CTR-00195,INV-000375,CUST-0082,2026-04,subscription,ratable,287633.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000540,CTR-00195,INV-000376,CUST-0082,2026-05,subscription,ratable,287633.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000541,CTR-00196,INV-000377,CUST-0082,2025-06,subscription,ratable,275508.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000542,CTR-00196,INV-000378,CUST-0082,2025-07,subscription,ratable,275508.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
