revenue_schedule_id,contract_id,invoice_id,customer_id,revenue_month,performance_obligation,recognition_method,recognized_revenue,deferred_revenue_amount,currency,legal_entity,gl_revenue_account,recognition_status
REV-000362,CTR-00101,INV-000291,CUST-0037,2026-06,subscription,ratable,1481.48,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000363,CTR-00102,INV-000292,CUST-0037,2025-12,implementation,point_in_time,12870.37,0.0,EUR,Acme EU GmbH,4300-Implementation-Rev,recognized
REV-000364,CTR-00103,INV-000293,CUST-0037,2026-02,subscription,ratable,2885.8,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000365,CTR-00103,INV-000294,CUST-0037,2026-03,subscription,ratable,2885.8,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000366,CTR-00103,INV-000295,CUST-0037,2026-04,subscription,ratable,2885.8,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000367,CTR-00103,INV-000296,CUST-0037,2026-05,subscription,ratable,2885.8,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000368,CTR-00103,INV-000297,CUST-0037,2026-06,subscription,ratable,2885.8,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000369,CTR-00104,INV-000298,CUST-0038,2026-02,implementation,point_in_time,1271944.44,0.0,EUR,Acme EU GmbH,4300-Implementation-Rev,recognized
REV-000370,CTR-00105,INV-000299,CUST-0038,2026-01,subscription,ratable,195162.04,2146782.4,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000371,CTR-00105,INV-000299,CUST-0038,2026-02,subscription,ratable,195162.04,1951620.36,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000372,CTR-00105,INV-000299,CUST-0038,2026-03,subscription,ratable,195162.04,1756458.32,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000373,CTR-00105,INV-000299,CUST-0038,2026-04,subscription,ratable,195162.04,1561296.28,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000374,CTR-00105,INV-000299,CUST-0038,2026-05,subscription,ratable,195162.04,1366134.24,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000375,CTR-00105,INV-000299,CUST-0038,2026-06,subscription,ratable,195162.04,1170972.2,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000376,CTR-00105,INV-000299,CUST-0038,2026-07,subscription,ratable,195162.04,975810.16,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000377,CTR-00105,INV-000299,CUST-0038,2026-08,subscription,ratable,195162.04,780648.12,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000378,CTR-00105,INV-000299,CUST-0038,2026-09,subscription,ratable,195162.04,585486.08,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000379,CTR-00105,INV-000299,CUST-0038,2026-10,subscription,ratable,195162.04,390324.04,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000380,CTR-00105,INV-000299,CUST-0038,2026-11,subscription,ratable,195162.04,195162.0,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000381,CTR-00105,INV-000299,CUST-0038,2026-12,subscription,ratable,195162.04,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000382,CTR-00107,INV-000300,CUST-0039,2026-01,services,as_delivered,16400.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000383,CTR-00109,INV-000301,CUST-0039,2025-12,implementation,point_in_time,7200.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000384,CTR-00110,INV-000302,CUST-0039,2025-08,services,as_delivered,9366.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000385,CTR-00110,INV-000303,CUST-0039,2025-09,services,as_delivered,9366.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000386,CTR-00110,INV-000304,CUST-0039,2025-10,services,as_delivered,9366.67,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000387,CTR-00111,INV-000305,CUST-0040,2025-11,implementation,point_in_time,322636363.64,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000388,CTR-00112,INV-000306,CUST-0040,2025-06,implementation,point_in_time,159636363.64,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000389,CTR-00115,INV-000307,CUST-0042,2026-03,usage,point_in_time,8829.61,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000390,CTR-00115,INV-000308,CUST-0042,2026-06,usage,point_in_time,9425.76,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000391,CTR-00116,INV-000309,CUST-0043,2025-09,usage,point_in_time,46010.94,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000392,CTR-00116,INV-000310,CUST-0043,2025-10,usage,point_in_time,68473.67,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000393,CTR-00116,INV-000311,CUST-0043,2025-11,usage,point_in_time,43592.21,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000394,CTR-00116,INV-000312,CUST-0043,2025-12,usage,point_in_time,63939.39,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000395,CTR-00116,INV-000313,CUST-0043,2026-01,usage,point_in_time,52946.28,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000396,CTR-00116,INV-000314,CUST-0043,2026-02,usage,point_in_time,45951.64,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000397,CTR-00116,INV-000315,CUST-0043,2026-03,usage,point_in_time,47319.9,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000398,CTR-00116,INV-000316,CUST-0043,2026-04,usage,point_in_time,54383.97,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000399,CTR-00116,INV-000317,CUST-0043,2026-05,usage,point_in_time,70982.55,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000400,CTR-00116,INV-000318,CUST-0043,2026-06,usage,point_in_time,48301.63,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000401,CTR-00117,INV-000319,CUST-0043,2025-04,implementation,point_in_time,119921.26,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000402,CTR-00118,INV-000320,CUST-0044,2026-01,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000403,CTR-00118,INV-000321,CUST-0044,2026-02,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000404,CTR-00118,INV-000322,CUST-0044,2026-03,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000405,CTR-00118,INV-000323,CUST-0044,2026-04,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000406,CTR-00118,INV-000324,CUST-0044,2026-05,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000407,CTR-00118,INV-000325,CUST-0044,2026-06,subscription,ratable,1700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000408,CTR-00119,INV-000326,CUST-0044,2026-01,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000409,CTR-00119,INV-000327,CUST-0044,2026-02,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000410,CTR-00119,INV-000328,CUST-0044,2026-03,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000411,CTR-00119,INV-000329,CUST-0044,2026-04,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000412,CTR-00119,INV-000330,CUST-0044,2026-05,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000413,CTR-00119,INV-000331,CUST-0044,2026-06,subscription,ratable,1133.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000414,CTR-00120,INV-000332,CUST-0044,2025-07,services,as_delivered,12100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000415,CTR-00120,INV-000333,CUST-0044,2025-08,services,as_delivered,12100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000416,CTR-00121,INV-000334,CUST-0045,2025-09,subscription,ratable,36700.0,73400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000417,CTR-00121,INV-000334,CUST-0045,2025-10,subscription,ratable,36700.0,36700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000418,CTR-00121,INV-000334,CUST-0045,2025-11,subscription,ratable,36700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000419,CTR-00121,INV-000335,CUST-0045,2025-12,subscription,ratable,36700.0,73400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000420,CTR-00121,INV-000335,CUST-0045,2026-01,subscription,ratable,36700.0,36700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000421,CTR-00121,INV-000335,CUST-0045,2026-02,subscription,ratable,36700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000422,CTR-00121,INV-000336,CUST-0045,2026-03,subscription,ratable,36700.0,73400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000423,CTR-00121,INV-000336,CUST-0045,2026-04,subscription,ratable,36700.0,36700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000424,CTR-00121,INV-000336,CUST-0045,2026-05,subscription,ratable,36700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000425,CTR-00121,INV-000337,CUST-0045,2026-06,subscription,ratable,36700.0,73400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000426,CTR-00121,INV-000337,CUST-0045,2026-07,subscription,ratable,36700.0,36700.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000427,CTR-00121,INV-000337,CUST-0045,2026-08,subscription,ratable,36700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000428,CTR-00122,INV-000338,CUST-0045,2026-03,usage,point_in_time,69514.48,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000429,CTR-00122,INV-000339,CUST-0045,2026-04,usage,point_in_time,60421.58,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000430,CTR-00122,INV-000340,CUST-0045,2026-05,usage,point_in_time,52179.23,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000431,CTR-00122,INV-000341,CUST-0045,2026-06,usage,point_in_time,60508.81,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000432,CTR-00123,INV-000342,CUST-0045,2026-01,usage,point_in_time,96955.29,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000433,CTR-00123,INV-000343,CUST-0045,2026-04,usage,point_in_time,78850.18,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000434,CTR-00124,INV-000344,CUST-0046,2025-12,services,as_delivered,179310.34,0.0,MXN,Acme Mexico SA,4200-Services-Rev,recognized
REV-000435,CTR-00125,INV-000345,CUST-0046,2025-11,implementation,point_in_time,368965.52,0.0,MXN,Acme Mexico SA,4300-Implementation-Rev,recognized
REV-000436,CTR-00128,INV-000346,CUST-0047,2026-03,services,as_delivered,1025862.07,0.0,MXN,Acme Mexico SA,4200-Services-Rev,recognized
REV-000437,CTR-00129,INV-000347,CUST-0047,2026-05,implementation,point_in_time,743103.45,0.0,MXN,Acme Mexico SA,4300-Implementation-Rev,recognized
REV-000438,CTR-00130,INV-000348,CUST-0048,2025-10,implementation,point_in_time,40787.4,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000439,CTR-00131,INV-000349,CUST-0048,2025-09,usage,point_in_time,11508.02,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000440,CTR-00131,INV-000350,CUST-0048,2025-10,usage,point_in_time,8589.55,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000441,CTR-00131,INV-000351,CUST-0048,2025-11,usage,point_in_time,7717.91,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000442,CTR-00131,INV-000352,CUST-0048,2025-12,usage,point_in_time,9638.56,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000443,CTR-00131,INV-000353,CUST-0048,2026-01,usage,point_in_time,7660.28,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000444,CTR-00131,INV-000354,CUST-0048,2026-02,usage,point_in_time,10704.62,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000445,CTR-00131,INV-000355,CUST-0048,2026-03,usage,point_in_time,7407.3,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000446,CTR-00131,INV-000356,CUST-0048,2026-04,usage,point_in_time,10911.3,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000447,CTR-00131,INV-000357,CUST-0048,2026-05,usage,point_in_time,9038.54,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000448,CTR-00131,INV-000358,CUST-0048,2026-06,usage,point_in_time,10766.51,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000449,CTR-00132,INV-000359,CUST-0048,2026-03,services,as_delivered,6023.62,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000450,CTR-00132,INV-000360,CUST-0048,2026-04,services,as_delivered,6023.62,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000451,CTR-00133,INV-000361,CUST-0048,2025-11,implementation,point_in_time,39685.04,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000452,CTR-00134,INV-000362,CUST-0049,2025-08,services,as_delivered,2026500.0,0.0,BRL,Acme Brasil Ltda,4200-Services-Rev,recognized
REV-000453,CTR-00135,INV-000363,CUST-0049,2025-10,subscription,ratable,306916.67,3376083.33,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000454,CTR-00135,INV-000363,CUST-0049,2025-11,subscription,ratable,306916.67,3069166.66,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000455,CTR-00135,INV-000363,CUST-0049,2025-12,subscription,ratable,306916.67,2762249.99,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000456,CTR-00135,INV-000363,CUST-0049,2026-01,subscription,ratable,306916.67,2455333.32,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000457,CTR-00135,INV-000363,CUST-0049,2026-02,subscription,ratable,306916.67,2148416.65,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000458,CTR-00135,INV-000363,CUST-0049,2026-03,subscription,ratable,306916.67,1841499.98,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000459,CTR-00135,INV-000363,CUST-0049,2026-04,subscription,ratable,306916.67,1534583.31,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000460,CTR-00135,INV-000363,CUST-0049,2026-05,subscription,ratable,306916.67,1227666.64,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000461,CTR-00135,INV-000363,CUST-0049,2026-06,subscription,ratable,306916.67,920749.97,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000462,CTR-00135,INV-000363,CUST-0049,2026-07,subscription,ratable,306916.67,613833.3,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000463,CTR-00135,INV-000363,CUST-0049,2026-08,subscription,ratable,306916.67,306916.63,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000464,CTR-00135,INV-000363,CUST-0049,2026-09,subscription,ratable,306916.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000465,CTR-00137,INV-000364,CUST-0049,2025-09,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000466,CTR-00137,INV-000365,CUST-0049,2025-10,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000467,CTR-00137,INV-000366,CUST-0049,2025-11,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000468,CTR-00137,INV-000367,CUST-0049,2025-12,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000469,CTR-00137,INV-000368,CUST-0049,2026-01,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000470,CTR-00137,INV-000369,CUST-0049,2026-02,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000471,CTR-00137,INV-000370,CUST-0049,2026-03,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000472,CTR-00137,INV-000371,CUST-0049,2026-04,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000473,CTR-00137,INV-000372,CUST-0049,2026-05,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000474,CTR-00137,INV-000373,CUST-0049,2026-06,subscription,ratable,123166.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000475,CTR-00138,INV-000374,CUST-0049,2025-12,subscription,ratable,344833.33,3793166.67,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000476,CTR-00138,INV-000374,CUST-0049,2026-01,subscription,ratable,344833.33,3448333.34,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000477,CTR-00138,INV-000374,CUST-0049,2026-02,subscription,ratable,344833.33,3103500.01,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000478,CTR-00138,INV-000374,CUST-0049,2026-03,subscription,ratable,344833.33,2758666.68,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000479,CTR-00138,INV-000374,CUST-0049,2026-04,subscription,ratable,344833.33,2413833.35,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000480,CTR-00138,INV-000374,CUST-0049,2026-05,subscription,ratable,344833.33,2069000.02,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000481,CTR-00138,INV-000374,CUST-0049,2026-06,subscription,ratable,344833.33,1724166.69,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000482,CTR-00138,INV-000374,CUST-0049,2026-07,subscription,ratable,344833.33,1379333.36,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000483,CTR-00138,INV-000374,CUST-0049,2026-08,subscription,ratable,344833.33,1034500.03,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000484,CTR-00138,INV-000374,CUST-0049,2026-09,subscription,ratable,344833.33,689666.7,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000485,CTR-00138,INV-000374,CUST-0049,2026-10,subscription,ratable,344833.33,344833.37,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000486,CTR-00138,INV-000374,CUST-0049,2026-11,subscription,ratable,344833.33,0.04,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000487,CTR-00139,INV-000375,CUST-0050,2025-05,services,as_delivered,1833.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000488,CTR-00139,INV-000376,CUST-0050,2025-06,services,as_delivered,1833.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000489,CTR-00139,INV-000377,CUST-0050,2025-07,services,as_delivered,1833.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000490,CTR-00140,INV-000378,CUST-0050,2025-06,services,as_delivered,3800.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000491,CTR-00140,INV-000379,CUST-0050,2025-07,services,as_delivered,3800.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000492,CTR-00141,INV-000380,CUST-0050,2025-10,subscription,ratable,700.0,1400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000493,CTR-00141,INV-000380,CUST-0050,2025-11,subscription,ratable,700.0,700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000494,CTR-00141,INV-000380,CUST-0050,2025-12,subscription,ratable,700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000495,CTR-00141,INV-000381,CUST-0050,2026-01,subscription,ratable,700.0,1400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000496,CTR-00141,INV-000381,CUST-0050,2026-02,subscription,ratable,700.0,700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000497,CTR-00141,INV-000381,CUST-0050,2026-03,subscription,ratable,700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000498,CTR-00141,INV-000382,CUST-0050,2026-04,subscription,ratable,700.0,1400.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000499,CTR-00141,INV-000382,CUST-0050,2026-05,subscription,ratable,700.0,700.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000500,CTR-00141,INV-000382,CUST-0050,2026-06,subscription,ratable,700.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000501,CTR-00144,INV-000383,CUST-0052,2025-03,implementation,point_in_time,383300.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000502,CTR-00145,INV-000384,CUST-0052,2026-06,usage,point_in_time,59651.81,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000503,CTR-00146,INV-000385,CUST-0053,2026-05,usage,point_in_time,5896.08,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000504,CTR-00148,INV-000386,CUST-0054,2025-10,subscription,ratable,10391.67,20783.33,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000505,CTR-00148,INV-000386,CUST-0054,2025-11,subscription,ratable,10391.67,10391.66,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000506,CTR-00148,INV-000386,CUST-0054,2025-12,subscription,ratable,10391.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000507,CTR-00148,INV-000387,CUST-0054,2026-01,subscription,ratable,10391.67,20783.33,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000508,CTR-00148,INV-000387,CUST-0054,2026-02,subscription,ratable,10391.67,10391.66,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000509,CTR-00148,INV-000387,CUST-0054,2026-03,subscription,ratable,10391.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000510,CTR-00148,INV-000388,CUST-0054,2026-04,subscription,ratable,10391.67,20783.33,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000511,CTR-00148,INV-000388,CUST-0054,2026-05,subscription,ratable,10391.67,10391.66,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000512,CTR-00148,INV-000388,CUST-0054,2026-06,subscription,ratable,10391.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000513,CTR-00149,INV-000389,CUST-0054,2026-01,subscription,ratable,13433.33,147766.67,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000514,CTR-00149,INV-000389,CUST-0054,2026-02,subscription,ratable,13433.33,134333.34,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000515,CTR-00149,INV-000389,CUST-0054,2026-03,subscription,ratable,13433.33,120900.01,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000516,CTR-00149,INV-000389,CUST-0054,2026-04,subscription,ratable,13433.33,107466.68,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000517,CTR-00149,INV-000389,CUST-0054,2026-05,subscription,ratable,13433.33,94033.35,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000518,CTR-00149,INV-000389,CUST-0054,2026-06,subscription,ratable,13433.33,80600.02,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000519,CTR-00149,INV-000389,CUST-0054,2026-07,subscription,ratable,13433.33,67166.69,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000520,CTR-00149,INV-000389,CUST-0054,2026-08,subscription,ratable,13433.33,53733.36,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000521,CTR-00149,INV-000389,CUST-0054,2026-09,subscription,ratable,13433.33,40300.03,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000522,CTR-00149,INV-000389,CUST-0054,2026-10,subscription,ratable,13433.33,26866.7,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000523,CTR-00149,INV-000389,CUST-0054,2026-11,subscription,ratable,13433.33,13433.37,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000524,CTR-00149,INV-000389,CUST-0054,2026-12,subscription,ratable,13433.33,0.04,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000525,CTR-00150,INV-000390,CUST-0054,2025-12,services,as_delivered,28900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000526,CTR-00150,INV-000391,CUST-0054,2026-01,services,as_delivered,28900.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000527,CTR-00152,INV-000392,CUST-0055,2025-10,usage,point_in_time,586.23,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000528,CTR-00152,INV-000393,CUST-0055,2025-11,usage,point_in_time,586.68,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000529,CTR-00152,INV-000394,CUST-0055,2025-12,usage,point_in_time,520.62,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000530,CTR-00152,INV-000395,CUST-0055,2026-01,usage,point_in_time,492.92,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000531,CTR-00152,INV-000396,CUST-0055,2026-02,usage,point_in_time,669.14,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000532,CTR-00152,INV-000397,CUST-0055,2026-03,usage,point_in_time,819.38,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000533,CTR-00152,INV-000398,CUST-0055,2026-04,usage,point_in_time,641.63,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000534,CTR-00152,INV-000399,CUST-0055,2026-05,usage,point_in_time,675.49,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000535,CTR-00152,INV-000400,CUST-0055,2026-06,usage,point_in_time,533.77,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000536,CTR-00153,INV-000401,CUST-0056,2025-07,services,as_delivered,2361.11,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000537,CTR-00153,INV-000402,CUST-0056,2025-08,services,as_delivered,2361.11,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000538,CTR-00154,INV-000403,CUST-0057,2025-03,services,as_delivered,5462.96,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000539,CTR-00155,INV-000404,CUST-0057,2025-07,subscription,ratable,2175.93,4351.85,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000540,CTR-00155,INV-000404,CUST-0057,2025-08,subscription,ratable,2175.93,2175.92,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
